word,log_cnt
destructiva,2.797268
hacedora,1.612784
edifica,1.230449
productiva,2.641474
constructora,2.549003
edificante,2.257679
agranda,2.290035
cadas,0.60206
emprende,2.271842
erige,1.690196
hazlo,4.966517
inicia,3.184407
planifica,1.892095
consultas,2.835691
sesión,4.026329
gastador,1.740363
consumista,1.832509
consumistas,1.146128
mercantilismo,0.954243
agoto,1.763428
froga,1.079181
contables,2.649335
contaduría,2.389166
economías,2.401401
contactar,3.714749
remotos,2.677607
toscano,2.021189
últimos,4.482645
narrado,1.897627
cuentista,2.117271
infecciosa,2.324282
contagia,2.475671
repetida,2.380211
pegadizo,2.416641
propagar,2.562293
transmisible,1.633468
atmosférica,2.587711
auditiva,2.340444
cruzada,3.324282
lumínica,1.230449
noticieros,2.860937
envenenado,3.426999
ensuciado,2.585461
infectado,3.414639
séptico,2.450249
contagiar,2.354108
envenenar,2.950851
coetáneo,0.954243
administrativa,2.705864
desbordar,1.778151
tupperware,2.225309
contenerme,3.003891
envasado,1.845098
vídeos,3.018284
abrazados,2.515874
apoyados,2.255273
coherentes,1.963788
confortados,1.041393
controlados,2.887617
culturales,2.825426
incluidos,2.994317
resguardados,1.579784
sostenidos,1.740363
licenciada,2.374748
comento,2.418301
recuento,3.250664
enumeración,1.278754
enumero,1.20412
goteo,2.813581
gotero,2.230449
responda,3.771734
inmadura,2.605305
pregunto,4.565753
pretexto,3.249687
palea,1.255273
sobremesa,2.041393
acumula,2.634477
aloja,2.844477
conjunta,2.92993
ambigua,2.307496
análoga,1.770852
anexa,1.39794
consiguiente,2.960946
continuado,2.761928
lindero,1.716003
seguida,3.752356
aledaño,0.60206
domino,2.897077
incontinente,1.812913
pangea,1.591065
continental,3.01494
mapamundi,1.278754
planisferio,0.30103
discontinua,1.113943
fluida,2.230449
fuir,0.69897
ininterrumpida,2.117271
ligada,2.718502
narrando,1.886491
procede,3.236537
sucesiva,1.176091
prosigue,2.645422
continuara,2.661813
punteada,1.662758
seguirá,3.870989
posteriormente,2.677607
seguidilla,1.763428
sucesor,3.212188
continuamos,3.316599
regularidad,2.768638
uniformidad,2.049218
discontinuo,1.20412
perfilar,1.544068
rededor,2.646404
contraproducente,2.450249
pleitear,1.20412
calambres,2.79379
dilatación,2.661813
espasmo,2.682145
masajista,3.165244
contrariar,2.0
polemizar,1.041393
porfiar,0.60206
allende,2.772322
contraria,3.15351
discrepa,1.929419
incongruencia,1.799341
insolvencia,1.623249
traspiés,1.851258
choca,3.269513
contradice,2.667453
contrapunto,2.09691
inconexo,1.462398
inverso,2.4843
antónimo,1.0
fuerzo,1.968483
inversa,2.995635
opuesta,2.970812
amenizado,0.845098
cohibido,2.053078
desestimado,2.322219
disidente,2.39794
retrucar,0.69897
adverso,2.209515
consternado,2.465383
decodificar,2.290035
claroscuro,1.568202
esclarecimiento,1.792392
gamas,1.477121
lucrar,1.763428
atrasos,2.201397
peliculón,1.20412
nupcial,3.120903
contingente,2.618048
vigilado,3.38739
gobernado,2.744293
regulado,2.170262
vigía,2.914343
fiscalizar,1.146128
requisar,2.307496
sojuzgar,0.30103
supervisar,2.998259
adoctrinar,1.278754
influenciar,2.720159
persuadido,2.474216
empedernido,2.49276
gros,1.919078
incontinencia,2.303196
sinergia,2.225309
burócrata,2.759668
dupla,1.755875
beneficiar,2.624282
plática,2.657056
amis,2.346353
decodificación,1.973128
extensas,2.357935
hablamos,4.552534
interacciones,2.322219
charlador,0.30103
apetece,3.984707
beneficia,2.989005
favorece,3.049606
preferible,2.926857
convencedor,1.361728
invite,3.15351
cohabitar,1.50515
concubinato,1.591065
familiaridad,2.52763
conllevar,1.477121
ayudarse,3.092018
colaboradora,2.320146
cooperador,1.939519
cooperativistas,0.30103
magisterial,0.90309
ejes,2.462398
cardinales,2.089905
concatenadas,0.30103
directrices,2.450249
geográficas,1.792392
greenwich,2.933993
map,1.886491
ordenadas,2.294466
malabares,2.630428
programado,3.471292
trote,2.639486
leader,2.457882
coordina,2.290035
excursiones,2.690196
sebastian,3.592732
copita,2.859739
vine,4.653704
abarrotado,2.588832
acaparado,2.033424
fascinado,2.961421
lautaro,0.477121
llenado,3.173478
macanudo,1.792392
bastos,2.09691
bino,0.477121
popas,0.477121
carbónico,1.934498
constituir,2.100371
reproduce,2.598791
simula,2.614897
desdoblar,1.30103
emular,2.155336
machetear,0.477121
reescribir,2.700704
transcribir,1.968483
reproducciones,2.113943
réplicas,2.482874
dobles,3.420616
duplicados,2.359835
osas,2.740363
plagias,0.69897
repeticiones,2.609594
repites,2.798651
replicas,1.892095
truchas,2.810233
linfa,1.176091
perfumada,2.482874
pizpireta,0.845098
vistosa,1.929419
flirtear,2.671173
filetear,1.414973
flirteo,2.475671
galanteo,1.690196
herminia,1.342423
merodeo,1.633468
finura,2.11059
primorosa,1.414973
churro,2.212188
decoroso,2.021189
agallas,3.763053
cardiología,2.513218
heart,3.209247
melocotón,3.042576
tampón,2.61595
picas,2.898176
alcornoque,2.260071
burdel,3.353147
cocotero,1.792392
timonel,2.596597
alpes,2.949878
docta,0.90309
bordillo,2.311754
agujetas,2.283301
orillas,3.062958
circunspección,1.255273
loo,2.394452
cornada,1.875061
lunático,3.45393
ornamenta,0.778151
tiara,2.657056
adenovirus,1.146128
diecinueve,3.059563
sepa,4.525369
fraudulenta,2.32838
mcdonalds,2.285557
privados,3.449787
corpóreo,1.977724
gestual,1.80618
aceites,2.609594
fisiológico,2.181844
sensoriales,2.113943
ema,1.929419
encerrados,3.430881
redil,2.380211
tranquera,1.447158
apúrate,4.444997
correveidile,0.30103
ejercita,2.235528
entrena,2.959041
lola,3.539703
persigue,3.600646
trota,2.045323
velocista,1.838849
burrada,1.851258
subsanar,1.70757
urbanidad,1.70757
incorrecta,3.259116
válida,3.111934
susana,2.724276
jockey,2.962843
regir,2.311754
coreo,1.041393
temporalidad,1.230449
ladearse,1.39794
exponerse,2.844477
moverte,3.849051
venirse,2.910624
devuelve,3.531607
amerita,2.55145
equivale,2.947924
interesa,4.491418
merece,4.282826
cata,2.475671
violada,3.302547
amara,3.053846
correspondido,2.606381
respectivo,1.716003
corresponsal,3.022428
estampida,2.880242
recorrida,2.287802
corroído,1.919078
caminado,3.173186
corrió,3.552547
ladeado,1.740363
largado,2.954243
trotando,2.320146
saltando,3.472756
omitido,2.372912
rajando,2.178977
sali,2.87564
alterna,2.642465
copete,1.919078
marítimas,2.064458
turbulencia,3.032619
troto,1.278754
escapo,3.138303
huyo,2.932474
muevo,3.369587
cerciorar,1.322219
conformado,2.20412
cigarra,2.100371
corroer,1.770852
deteriorar,1.531479
esclavizar,2.459392
íntimamente,2.730782
perversidad,2.383815
podrir,1.690196
prostituir,1.591065
pudrir,2.474216
herrumbre,2.08636
carcomido,1.544068
corroe,2.439333
erosivo,0.778151
herrumbrado,0.90309
roe,2.549003
empapelado,2.380211
plegado,2.004321
estructural,2.896526
funcionarios,3.330617
ilegales,3.586024
putrefactos,1.982271
acotada,1.431364
mota,2.786751
tajado,1.079181
separada,3.059942
rebanada,2.82866
trozada,0.778151
agrietado,2.029384
capuchino,2.974972
fileteado,1.30103
seccionado,1.826075
trozado,1.079181
chocante,2.780317
tan,5.788395
amputar,2.595496
sajar,0.60206
seccionar,1.414973
breves,2.957607
estrechas,2.638489
achicas,0.90309
hieres,2.540329
limitadas,2.777427
menguadas,0.69897
resumidas,2.38739
rompes,3.322012
terminas,3.393926
incisión,3.047664
termine,4.238147
bloqueos,2.607455
moldes,2.478566
rebanes,0.778151
tajadas,1.857332
ademán,2.017033
amenidad,0.60206
robustez,1.462398
estampado,2.555094
púrpuras,2.478566
metraje,2.532754
films,3.040998
clips,2.513218
cortometraje,2.269513
documental,3.461948
shorts,2.898725
morosa,1.230449
pantufla,2.170262
siega,2.120574
cose,2.536558
cosechadora,2.334454
ordeña,1.78533
siembre,2.089905
agrícola,2.853698
segar,2.139879
sembrando,2.535294
siembras,2.217484
capitalino,0.30103
multicultural,1.94939
carl,4.227192
cosmopolitan,2.515874
universos,2.876795
aleteos,1.623249
cosquilleos,1.447158
graciosas,2.984077
inhibición,2.227887
amalfitana,1.146128
atlántica,2.187521
adan,2.082785
cedo,2.814248
costal,2.609594
gastas,2.96708
previos,2.875061
airoso,2.068186
playstation,2.588832
acostumbra,3.097604
heredado,3.007321
matear,0.30103
cambian,3.864274
ciudadanas,1.959041
cotidiana,2.818226
rutinas,2.666518
típicas,2.612784
rela,1.623249
soltería,2.222716
cocee,0.477121
modisto,2.173186
tejedor,1.982271
chismorreo,2.130334
manco,2.800029
rumorea,3.032619
artificios,2.021189
bonete,1.60206
confetis,1.447158
fiestita,2.161368
piñata,2.783189
porra,2.98945
serpentinas,2.143015
west,3.868292
correcaminos,2.340444
chaval,3.754272
cogote,2.348305
peyote,2.519828
cavado,2.617
intercraneal,1.763428
visceral,2.385606
occipital,2.466868
inventa,3.17667
imagina,3.963126
confíe,3.524785
elige,3.861116
ingenia,2.041393
motiva,2.768638
devenido,1.414973
gestado,1.361728
iniciado,3.167022
fundar,2.748188
imaginativa,2.184691
soñadora,2.465383
ingeniosa,2.974512
usina,1.591065
ensueño,3.06032
publicista,3.047664
imaginativos,1.908485
ingeniosos,2.61066
diseñadores,2.820201
inventivos,1.041393
innovadores,2.193125
intuitivos,1.591065
publicistas,2.399674
desarrolla,3.074816
florece,2.865696
abunda,2.394452
reverbera,1.20412
desarrollarse,2.860338
decrecer,1.255273
educarse,2.276462
mejorarse,2.64836
aumentando,3.325105
desarrollando,3.101747
subiendo,3.836704
madurando,2.447158
cambiando,3.916927
envejeciendo,2.985426
evolucionando,2.657056
fomentando,1.977724
germinando,1.477121
progresando,3.156549
desarollo,1.50515
estiramiento,2.465383
cívica,2.485721
verosimilitud,1.755875
computo,1.633468
financiar,3.087071
ineptos,2.454845
obedece,3.31471
opine,2.454845
religiosas,3.159567
doctrinas,2.324282
supersticiones,2.872156
sutiles,2.842609
rece,2.982271
egocéntrica,2.401401
vanidosa,2.556303
altanera,2.117271
fanfarrona,1.838849
igualada,2.075547
ilusa,2.056905
lucida,1.681241
manipuladora,2.661813
pillada,2.25042
reía,3.228144
gomina,2.056905
jactancioso,1.838849
ratonero,1.079181
sobrevaluado,1.724276
hidratante,2.344392
humectante,2.170262
pastelera,2.025306
tónico,2.663701
hidratantes,1.230449
blandas,2.474216
emulsiones,1.041393
hidratado,2.089905
medicas,2.267172
mantecoso,1.556303
concibo,2.041393
confío,4.165956
dudo,4.23935
imagino,4.307902
panqueque,2.596597
vampiros,3.956697
amaneces,1.146128
bellísimo,2.860937
saga,2.767156
devota,2.858537
devotos,2.669317
alabadores,0.60206
cretenses,1.342423
feligreses,2.582063
giles,3.122216
gnósticos,1.146128
amamanta,1.690196
camada,2.611723
ovina,1.113943
gatas,2.632457
perras,3.482874
editora,3.042182
beb,1.69897
asalta,2.532754
desadaptado,1.0
reprobable,1.857332
malhechores,2.608526
asesinan,2.835056
malignos,2.902003
malvados,3.413803
bonaerense,0.477121
gaucha,1.20412
paisana,1.799341
críptica,1.69897
encriptado,2.64836
legendaria,2.916454
mausoleo,2.764923
sangrado,3.288026
tutankamon,1.838849
conmoción,3.364926
existencial,2.444045
recodo,2.158362
transparencias,1.832509
zapatito,1.908485
mdma,1.94939
vitral,1.897627
traslucida,0.778151
neta,2.127105
translucida,1.0
agnosticismo,1.579784
hinduismo,1.991226
ronaldo,2.045323
cristian,2.120574
veneciano,2.206826
moros,2.935507
inepta,2.056905
nefasta,2.164353
redentor,2.537819
crisol,2.25042
volverá,4.442731
karina,2.546543
tino,2.818226
parámetros,3.087781
faltan,4.039057
razonado,1.724276
razonamientos,1.991226
unificado,2.354108
piadosa,2.606381
caustico,0.477121
chismear,2.049218
ensalzar,1.518514
envidiar,2.139879
veedor,0.69897
cronos,2.113943
escroto,2.786751
lumpen,1.113943
interponerse,2.931966
nomo,1.857332
crucifijo,2.864511
bocacalle,0.954243
pleitos,2.491362
tensiones,2.773786
sacrificar,3.470557
inmolar,1.39794
martirizar,1.230449
cocida,2.595496
descarnado,1.477121
emmanuel,2.628389
maléfica,2.330414
sarcástico,3.017868
sadismo,2.278754
crueles,3.354108
chirriante,1.908485
hojaldre,1.886491
crujido,2.480007
gruñir,2.462398
rechinar,2.139879
tronar,2.117271
atravesadas,1.380211
armadas,3.355452
atadas,3.196453
crucigramas,2.797268
enojadas,2.429752
grillas,1.39794
libertadores,2.056905
mezcladas,2.586587
opuestas,2.720986
reversa,2.959995
unen,3.265054
disonante,1.431364
interceptado,2.854306
raye,2.371068
transversal,2.342423
cuadernillo,1.361728
rayados,1.869232
sobornos,3.202761
recuadro,1.755875
cuadrilátera,0.30103
ortogonal,0.477121
retrograda,0.954243
cuadras,3.5302
brutas,1.544068
chi,3.492062
rombos,1.857332
cuadricula,1.518514
escocés,3.493597
gallegos,1.716003
rectángulos,1.724276
trapecios,1.477121
pitágoras,2.287802
patrulla,3.95347
urgencias,3.653309
miró,3.795463
monalisa,1.079181
monet,2.816241
helena,3.63488
quiera,4.741057
quin,2.683047
errático,2.544068
intrínseco,2.120574
artísticas,2.588832
cuales,3.992995
expertos,3.705522
sobresalientes,2.495544
estimativo,1.431364
adquiera,2.068186
bolazo,0.778151
encajaste,1.662758
ramera,3.556664
puedas,4.573858
podré,4.340722
qué,6.665018
when,3.651956
calculable,1.0
cuantificable,1.579784
vales,3.329194
décadas,3.459392
civismo,2.0086
ordinal,0.30103
brigada,3.651181
cuartucho,1.919078
moncada,1.041393
menguante,2.08636
feldespato,1.518514
habana,3.186674
hielera,2.060698
meza,1.491362
tenedores,2.752816
cubitos,2.621176
enseres,2.164353
protegidos,3.186956
dimensiones,3.235528
baldes,2.487138
magic,2.82866
prismas,1.255273
solapar,0.90309
infecto,1.94939
rachas,2.264818
raticidas,0.69897
perrera,3.0103
casucha,2.376577
sopero,1.380211
susurrar,2.783904
chaira,0.477121
pedrito,2.079181
afilada,2.929419
faca,1.544068
cuchillas,2.769377
muco,1.361728
armenia,2.682145
cantaba,3.401056
melo,2.39794
cervicales,2.262451
chakra,2.502427
betis,0.477121
cueca,0.69897
riachuelo,2.598791
tibet,2.689309
bols,2.08636
tibetano,2.501059
relata,2.220108
regresiva,3.002598
bancarias,3.012837
multiplicaciones,1.447158
narras,0.778151
pagas,3.797198
resuelvo,2.696356
barrar,1.041393
muerda,2.858537
sam,4.815226
hebras,2.173186
empache,0.477121
corneo,0.477121
quitina,0.60206
arce,2.784617
cornuda,1.875061
cabelludo,2.766413
body,2.811575
tripartito,0.954243
crudos,2.563481
desnudos,3.590507
geométricos,1.770852
inertes,2.11059
cresta,3.062582
rozamiento,1.579784
controvertido,2.460898
criticable,1.146128
debates,2.836324
debatible,2.09691
discutido,3.327359
entredicho,2.198657
impugnable,0.69897
indecoroso,2.342423
opinable,1.20412
rebatible,0.954243
reprochable,1.60206
requerimientos,2.612784
preguntador,0.30103
quiz,3.259833
cave,2.605305
moisés,3.478855
cavernas,2.94939
altamira,1.78533
cavas,2.318063
fosas,2.958564
grutas,2.357935
mierdas,3.559907
muevas,4.292278
murciélagos,3.152288
neandertales,2.462398
rupestres,1.832509
túneles,3.503518
resguarda,1.672098
arrulla,1.568202
dor,2.287802
guardabosque,2.30103
guardabosques,2.826723
tas,2.653213
trabajada,1.69897
atendida,2.525045
conservada,2.252853
cuidarla,3.456973
elena,3.740126
resguardada,1.763428
intensivo,2.674861
celador,2.586587
paliativos,1.591065
prolijos,1.556303
queres,3.172895
atenderse,1.919078
cuidarme,3.702603
profilaxis,1.431364
bicha,1.740363
culebrilla,1.0
cenit,2.1959
everest,2.965672
puso,4.539803
judeocristiana,1.0
causado,3.849604
causante,2.677607
condenado,3.956553
acusados,3.37767
juzgados,3.099681
condenados,3.53199
sentenciados,2.456366
incriminar,2.726727
verdugo,3.2266
instruida,2.056905
cultivada,2.193125
conocedora,1.755875
entendida,2.283301
informada,3.120245
letrada,1.633468
libris,0.30103
sofisticada,3.107549
plantío,1.491362
planto,2.385606
cosechas,3.142389
lechiga,0.30103
sembradíos,1.230449
cultivado,2.498311
masón,2.374748
celta,2.431364
probos,0.477121
rituales,3.285332
sabiondos,1.740363
bibliotecas,2.729974
folclórico,1.633468
egipcia,2.877371
museos,3.042576
águilas,3.111599
borrascosa,0.845098
delegación,3.256477
promete,3.553398
birthday,2.225309
agasajado,1.30103
sabremos,3.865341
acumuladores,1.832509
acumulamiento,0.778151
acúmulo,0.30103
lúpulo,1.612784
acuna,1.748188
badén,1.447158
cuña,2.545307
fermín,1.568202
gabriel,3.748033
puñado,3.649237
alícuota,0.477121
entregas,3.481299
pagare,2.69897
créditos,3.324282
facilidades,2.414973
fijas,3.111599
financieras,2.931458
recargo,2.25042
caber,2.729974
párroco,2.982271
vendas,3.41162
dirigentes,2.840106
sotanas,1.30103
coneja,2.167317
freire,1.447158
golosa,2.149219
grillos,2.767156
instigadora,1.414973
intrépida,2.332438
intrigada,2.332438
introvertida,2.220108
mirona,1.748188
observadora,2.494155
inmiscuirse,2.396199
investigan,2.889862
preguntarse,3.358125
inquisitivo,1.963788
apósito,1.869232
emplasto,1.770852
gaza,2.679428
nana,3.406029
vitae,2.214844
cliché,3.092721
cursilería,1.845098
gladys,3.20085
rimbombante,1.681241
unicornios,2.686636
manuscrita,1.591065
ondeado,1.230449
tipografía,2.285557
seminario,3.37236
cursillos,1.431364
derivada,2.225309
sinuosa,1.716003
dobladuras,0.30103
ondeo,0.778151
redondeadas,1.690196
convexo,1.361728
combo,2.663701
cóncavo,1.146128
corvo,1.518514
doblo,2.710117
pronunciado,2.784617
redondeado,1.851258
guardaespaldas,3.693023
niñero,2.611723
paraplejia,1.462398
salvaguarda,2.056905
vigila,3.849358
siglas,2.338456
reprimenda,2.687529
bonachón,1.838849
cubilete,1.60206
ofertante,1.30103
otorgador,0.30103
carras,1.146128
cedidos,1.146128
paralizada,2.865104
seran,3.177248
puntal,1.991226
apresúrate,3.789157
regálale,1.944483
seguí,3.849665
damajuana,1.0
gambito,1.832509
lady,4.120179
amas,4.312833
entregarme,3.546172
pide,4.269443
tomá,2.720986
daniela,2.447158
mariel,2.598791
martínez,3.127753
padrino,3.801335
contemporánea,2.546543
bailarines,3.179552
inutilizado,2.40654
leso,0.954243
tergiversado,1.875061
tullido,2.593286
daña,2.891537
maliciosa,2.471292
maligna,2.976808
aledaña,1.255273
dolosa,1.322219
lesa,1.30103
malsana,1.924279
malsano,2.123852
pernicioso,1.954243
perjudiciales,2.149219
brontosaurio,2.029384
frituras,2.416641
colateral,2.946943
lastimas,3.029789
perjuicios,2.545307
colaterales,2.786751
secuelas,2.474216
brindarse,1.176091
ofrecerse,2.750508
suministrarse,1.230449
charles,4.382161
galápagos,2.563481
historiador,2.883093
naturista,1.954243
sapito,1.892095
tortugas,3.293363
ofreces,3.138934
recibes,3.570193
otorgas,1.518514
brindas,2.0
fito,1.255273
provisión,2.644439
recibís,2.120574
tenes,3.278982
tomas,4.278433
analítica,2.537819
curiosidades,2.361728
bits,2.638489
concretos,2.537819
goliat,2.800029
desvalida,2.093422
peregrinar,1.568202
deba,4.008941
polémica,2.645422
adeuda,1.60206
debemos,5.070071
obliga,3.540079
pague,3.767675
order,2.660865
flacucho,2.679428
flacos,2.5302
flojos,2.739572
vulnerables,3.207365
armad,1.477121
delgados,2.817565
diablos,4.942856
enclenques,1.799341
endebles,1.832509
gobernarán,2.012837
pachuchos,0.30103
quebradizos,1.50515
flaqueza,2.117271
